Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
222,Tunisia,388,Tomatoes,5419,Yield,2008,2008,hg/ha,444444.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2009,2009,hg/ha,411232.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2010,2010,hg/ha,392727.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2011,2011,hg/ha,398758.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2012,2012,hg/ha,469550.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2013,2013,hg/ha,427751.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2014,2014,hg/ha,500681.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2015,2015,hg/ha,486802.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2016,2016,hg/ha,598918.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2017,2017,hg/ha,602600.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2018,2018,hg/ha,559464.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2019,2019,hg/ha,561385.000000,Fc
222,Tunisia,388,Tomatoes,5510,Production,1961,1961,tonnes,58200.000000,
222,Tunisia,388,Tomatoes,5510,Production,1962,1962,tonnes,93000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1963,1963,tonnes,92900.000000,
222,Tunisia,388,Tomatoes,5510,Production,1964,1964,tonnes,102000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1965,1965,tonnes,133700.000000,
222,Tunisia,388,Tomatoes,5510,Production,1966,1966,tonnes,149700.000000,
222,Tunisia,388,Tomatoes,5510,Production,1967,1967,tonnes,117000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1968,1968,tonnes,95000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1969,1969,tonnes,153000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1970,1970,tonnes,165000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1971,1971,tonnes,161500.000000,
222,Tunisia,388,Tomatoes,5510,Production,1972,1972,tonnes,177000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1973,1973,tonnes,227000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1974,1974,tonnes,238000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1975,1975,tonnes,260000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1976,1976,tonnes,250000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1977,1977,tonnes,320000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1978,1978,tonnes,260000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1979,1979,tonnes,280000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1980,1980,tonnes,280000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1981,1981,tonnes,380000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1982,1982,tonnes,260000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1983,1983,tonnes,360000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1984,1984,tonnes,430000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1985,1985,tonnes,420000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1986,1986,tonnes,420000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1987,1987,tonnes,485000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1988,1988,tonnes,400000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1989,1989,tonnes,440000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1990,1990,tonnes,530000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1991,1991,tonnes,580000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1992,1992,tonnes,550000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1993,1993,tonnes,420000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1994,1994,tonnes,480000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1995,1995,tonnes,580000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1996,1996,tonnes,700000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1997,1997,tonnes,500000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1998,1998,tonnes,663000.000000,
222,Tunisia,388,Tomatoes,5510,Production,1999,1999,tonnes,930000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2000,2000,tonnes,950000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2001,2001,tonnes,750000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2002,2002,tonnes,810000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2003,2003,tonnes,880000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2004,2004,tonnes,970000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2005,2005,tonnes,960000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2006,2006,tonnes,855000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2007,2007,tonnes,1030000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2008,2008,tonnes,1200000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2009,2009,tonnes,1135000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2010,2010,tonnes,1296000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2011,2011,tonnes,1284000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2012,2012,tonnes,1357000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2013,2013,tonnes,1013000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2014,2014,tonnes,1250000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2015,2015,tonnes,1350000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2016,2016,tonnes,1329000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2017,2017,tonnes,1219000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2018,2018,tonnes,1193000.000000,
222,Tunisia,388,Tomatoes,5510,Production,2019,2019,tonnes,1300000.000000,
222,Tunisia,97,Triticale,5312,Area harvested,1961,1961,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1962,1962,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1963,1963,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1964,1964,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1965,1965,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1966,1966,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1967,1967,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1968,1968,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1969,1969,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1970,1970,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1971,1971,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1972,1972,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1973,1973,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1974,1974,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1975,1975,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1976,1976,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1977,1977,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1978,1978,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1979,1979,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1980,1980,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1981,1981,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1982,1982,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1983,1983,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1984,1984,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1985,1985,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1986,1986,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1987,1987,ha,,M
222,Tunisia,97,Triticale,5312,Area harvested,1988,1988,ha,7000.000000,
222,Tunisia,97,Triticale,5312,Area harvested,1989,1989,ha,12900.000000,
222,Tunisia,97,Triticale,5312,Area harvested,1990,1990,ha,15600.000000,
222,Tunisia,97,Triticale,5312,Area harvested,1991,1991,ha,16400.000000,
222,Tunisia,97,Triticale,5312,Area harvested,1992,1992,ha,15600.000000,
222,Tunisia,97,Triticale,5312,Area harvested,1993,1993,ha,11000.000000,
222,Tunisia,97,Triticale,5312,Area harvested,1994,1994,ha,5400.000000,
222,Tunisia,97,Triticale,5312,Area harvested,1995,1995,ha,4900.000000,
222,Tunisia,97,Triticale,5312,Area harvested,1996,1996,ha,6000.000000,
222,Tunisia,97,Triticale,5312,Area harvested,1997,1997,ha,5200.000000,
222,Tunisia,97,Triticale,5312,Area harvested,1998,1998,ha,3300.000000,
222,Tunisia,97,Triticale,5312,Area harvested,1999,1999,ha,3700.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2000,2000,ha,1900.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2001,2001,ha,1700.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2002,2002,ha,800.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2003,2003,ha,3100.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2004,2004,ha,4600.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2005,2005,ha,2300.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2006,2006,ha,3000.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2007,2007,ha,5300.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2008,2008,ha,7300.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2009,2009,ha,10400.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2010,2010,ha,10400.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2011,2011,ha,10400.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2012,2012,ha,13000.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2013,2013,ha,12500.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2014,2014,ha,15100.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2015,2015,ha,24530.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2016,2016,ha,17905.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2017,2017,ha,11000.000000,
222,Tunisia,97,Triticale,5312,Area harvested,2018,2018,ha,6987.000000,Im
222,Tunisia,97,Triticale,5312,Area harvested,2019,2019,ha,5816.000000,Im
222,Tunisia,97,Triticale,5419,Yield,1988,1988,hg/ha,10000.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,1989,1989,hg/ha,12016.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,1990,1990,hg/ha,21795.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,1991,1991,hg/ha,26951.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,1992,1992,hg/ha,26346.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,1993,1993,hg/ha,21364.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,1994,1994,hg/ha,12407.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,1995,1995,hg/ha,17755.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,1996,1996,hg/ha,25000.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,1997,1997,hg/ha,16538.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,1998,1998,hg/ha,26061.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,1999,1999,hg/ha,20000.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2000,2000,hg/ha,18421.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2001,2001,hg/ha,17647.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2002,2002,hg/ha,12500.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2003,2003,hg/ha,20968.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2004,2004,hg/ha,16522.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2005,2005,hg/ha,21739.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2006,2006,hg/ha,18667.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2007,2007,hg/ha,19811.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2008,2008,hg/ha,20822.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2009,2009,hg/ha,24038.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2010,2010,hg/ha,20000.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2011,2011,hg/ha,23173.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2012,2012,hg/ha,20077.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2013,2013,hg/ha,24584.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2014,2014,hg/ha,20921.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2015,2015,hg/ha,12678.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2016,2016,hg/ha,18758.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2017,2017,hg/ha,19636.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2018,2018,hg/ha,19513.000000,Fc
222,Tunisia,97,Triticale,5419,Yield,2019,2019,hg/ha,19527.000000,Fc
222,Tunisia,97,Triticale,5510,Production,1961,1961,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1962,1962,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1963,1963,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1964,1964,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1965,1965,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1966,1966,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1967,1967,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1968,1968,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1969,1969,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1970,1970,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1971,1971,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1972,1972,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1973,1973,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1974,1974,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1975,1975,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1976,1976,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1977,1977,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1978,1978,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1979,1979,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1980,1980,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1981,1981,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1982,1982,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1983,1983,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1984,1984,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1985,1985,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1986,1986,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1987,1987,tonnes,,M
222,Tunisia,97,Triticale,5510,Production,1988,1988,tonnes,7000.000000,*
222,Tunisia,97,Triticale,5510,Production,1989,1989,tonnes,15500.000000,
222,Tunisia,97,Triticale,5510,Production,1990,1990,tonnes,34000.000000,
222,Tunisia,97,Triticale,5510,Production,1991,1991,tonnes,44200.000000,
222,Tunisia,97,Triticale,5510,Production,1992,1992,tonnes,41100.000000,
222,Tunisia,97,Triticale,5510,Production,1993,1993,tonnes,23500.000000,
222,Tunisia,97,Triticale,5510,Production,1994,1994,tonnes,6700.000000,
222,Tunisia,97,Triticale,5510,Production,1995,1995,tonnes,8700.000000,
222,Tunisia,97,Triticale,5510,Production,1996,1996,tonnes,15000.000000,
222,Tunisia,97,Triticale,5510,Production,1997,1997,tonnes,8600.000000,
222,Tunisia,97,Triticale,5510,Production,1998,1998,tonnes,8600.000000,
222,Tunisia,97,Triticale,5510,Production,1999,1999,tonnes,7400.000000,
222,Tunisia,97,Triticale,5510,Production,2000,2000,tonnes,3500.000000,
222,Tunisia,97,Triticale,5510,Production,2001,2001,tonnes,3000.000000,
222,Tunisia,97,Triticale,5510,Production,2002,2002,tonnes,1000.000000,
222,Tunisia,97,Triticale,5510,Production,2003,2003,tonnes,6500.000000,
222,Tunisia,97,Triticale,5510,Production,2004,2004,tonnes,7600.000000,
222,Tunisia,97,Triticale,5510,Production,2005,2005,tonnes,5000.000000,
222,Tunisia,97,Triticale,5510,Production,2006,2006,tonnes,5600.000000,
222,Tunisia,97,Triticale,5510,Production,2007,2007,tonnes,10500.000000,
222,Tunisia,97,Triticale,5510,Production,2008,2008,tonnes,15200.000000,
222,Tunisia,97,Triticale,5510,Production,2009,2009,tonnes,25000.000000,
222,Tunisia,97,Triticale,5510,Production,2010,2010,tonnes,20800.000000,
222,Tunisia,97,Triticale,5510,Production,2011,2011,tonnes,24100.000000,
222,Tunisia,97,Triticale,5510,Production,2012,2012,tonnes,26100.000000,
222,Tunisia,97,Triticale,5510,Production,2013,2013,tonnes,30730.000000,
222,Tunisia,97,Triticale,5510,Production,2014,2014,tonnes,31590.000000,
222,Tunisia,97,Triticale,5510,Production,2015,2015,tonnes,31100.000000,
222,Tunisia,97,Triticale,5510,Production,2016,2016,tonnes,33587.000000,
222,Tunisia,97,Triticale,5510,Production,2017,2017,tonnes,21600.000000,
222,Tunisia,97,Triticale,5510,Production,2018,2018,tonnes,13634.000000,Im
222,Tunisia,97,Triticale,5510,Production,2019,2019,tonnes,11357.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1961,1961,ha,3670.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1962,1962,ha,3780.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1963,1963,ha,3890.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1964,1964,ha,3655.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1965,1965,ha,4045.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1966,1966,ha,4250.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1967,1967,ha,4050.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1968,1968,ha,4460.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1969,1969,ha,4215.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1970,1970,ha,4625.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1971,1971,ha,4710.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1972,1972,ha,5200.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1973,1973,ha,4800.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1974,1974,ha,5100.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1975,1975,ha,5000.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1976,1976,ha,6300.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1977,1977,ha,5800.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1978,1978,ha,7300.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1979,1979,ha,5700.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1980,1980,ha,6300.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1981,1981,ha,6000.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1982,1982,ha,5100.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1983,1983,ha,5500.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1984,1984,ha,5600.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1985,1985,ha,6000.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1986,1986,ha,6000.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1987,1987,ha,6000.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1988,1988,ha,6000.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1989,1989,ha,6000.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1990,1990,ha,7917.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1991,1991,ha,6032.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1992,1992,ha,6039.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1993,1993,ha,6100.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1994,1994,ha,6073.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1995,1995,ha,6000.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1996,1996,ha,6040.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1997,1997,ha,6100.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1998,1998,ha,6155.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,1999,1999,ha,6200.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2000,2000,ha,6241.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2001,2001,ha,6300.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2002,2002,ha,6335.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2003,2003,ha,6343.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2004,2004,ha,6364.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2005,2005,ha,6400.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2006,2006,ha,6500.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2007,2007,ha,6565.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2008,2008,ha,6675.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2009,2009,ha,6777.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2010,2010,ha,6883.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2011,2011,ha,6991.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2012,2012,ha,7000.000000,F
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2013,2013,ha,7197.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2014,2014,ha,7383.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2015,2015,ha,7375.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2016,2016,ha,7458.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2017,2017,ha,7542.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2018,2018,ha,7624.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5312,Area harvested,2019,2019,ha,7703.000000,Im
222,Tunisia,463,"Vegetables, fresh nes",5419,Yield,1961,1961,hg/ha,89918.000000,Fc
222,Tunisia,463,"Vegetables, fresh nes",5419,Yield,1962,1962,hg/ha,89947.000000,Fc
222,Tunisia,463,"Vegetables, fresh nes",5419,Yield,1963,1963,hg/ha,89974.000000,Fc
222,Tunisia,463,"Vegetables, fresh nes",5419,Yield,1964,1964,hg/ha,89877.000000,Fc
